"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"334","ERR7280655","2021-11-22 20:43:41","2021-12-22 20:45:07",25674666,7702399800,25674666,300,2436,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR007/7280/ERR7280655/ERR7280655.lite.1","ERX6850967","Sample 21_p","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","ERP133144","PRJEB48734",NA,781188,"ERS8572661","SAMEA10922184","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMEA10922184",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"Novogene","ERA7131353",NA,"public","1F0F5C6F4EFF2A5C4C5A3474556CE4BB","5E3A7423576FBD86CB1C766C1C2C7297"
"333","ERR7280654","2021-11-22 20:43:41","2021-12-23 02:11:19",22276863,6683058900,22276863,300,2121,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR007/7280/ERR7280654/ERR7280654.lite.1","ERX6850966","Sample 20_p","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","ERP133144","PRJEB48734",NA,781188,"ERS8572660","SAMEA10922183","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMEA10922183",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"Novogene","ERA7131353",NA,"public","D235A17DA6993630D714AC45EA4DA867","B74FB87AA801149A2BCC7DE45213D8B8"
"332","ERR7280653","2021-11-22 20:43:41","2021-12-22 22:47:31",19944595,5983378500,19944595,300,1895,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR007/7280/ERR7280653/ERR7280653.lite.1","ERX6850965","Sample 19_p","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","ERP133144","PRJEB48734",NA,781188,"ERS8572659","SAMEA10922182","simple",1480153,"Marchantia polymorpha subsp. polymorpha","SAMEA10922182",NA,NA,NA,NA,"male",NA,"no",NA,NA,NA,NA,"Novogene","ERA7131353",NA,"public","442E789299599E13677A2DCC5490E6F2","F9CEC8AAFE168914AE37812C35A62960"
"138","DRR209036","2021-09-08 14:15:23","2021-09-08 13:53:58",20798146,2620566396,0,126,1338,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209036/DRR209036.lite.1","DRX199386","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203645","SAMD00205654","simple",3197,"Marchantia polymorpha","SAMD00205654",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","F76BD81DF6BBAC94CE17BEADD884B5DB","FECBA1BBB10A34F8BBC91AC60629821B"
"137","DRR209035","2021-09-08 14:15:23","2021-09-08 13:53:40",25768845,3246874470,0,126,1680,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209035/DRR209035.lite.1","DRX199385","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203644","SAMD00205653","simple",3197,"Marchantia polymorpha","SAMD00205653",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","A672277AC9A72695254A6DB6B393F9BC","17039B13BC0FF4F98074842CD7F9678D"
"136","DRR209034","2021-09-08 14:15:23","2021-09-08 13:52:05",19632088,2473643088,0,126,1267,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209034/DRR209034.lite.1","DRX199384","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203643","SAMD00205652","simple",3197,"Marchantia polymorpha","SAMD00205652",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","0F571270D6C2B9F87B15761CC07C2771","D6EB9DB347C63E75EFC8FAC175D1708A"
"135","DRR209033","2021-09-08 14:15:23","2021-09-08 13:55:41",28696971,3615818346,0,126,1854,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209033/DRR209033.lite.1","DRX199383","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203642","SAMD00205651","simple",3197,"Marchantia polymorpha","SAMD00205651",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","4ECA41948DD5177D3F410AE57E8EF3E4","5D5A936AF9825A871C5B22568B62229E"
"134","DRR209032","2021-09-08 14:15:23","2021-09-08 13:52:38",22693387,2859366762,0,126,1471,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209032/DRR209032.lite.1","DRX199382","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203641","SAMD00205650","simple",3197,"Marchantia polymorpha","SAMD00205650",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","58E1302CFACF5DF14C8295FDED2DD1F6","992FAC833C09CAD0FD2B3E7EC70959D9"
"133","DRR209031","2021-09-08 14:15:23","2021-09-08 13:52:09",22265382,2805438132,0,126,1432,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209031/DRR209031.lite.1","DRX199381","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203640","SAMD00205649","simple",3197,"Marchantia polymorpha","SAMD00205649",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","37B35B99693A2B021C29DDC1E7EA105F","173390941E534A5161CFC6C7274C9B92"
"132","DRR209030","2021-09-08 14:15:23","2021-09-08 13:52:25",24544928,3092660928,0,126,1580,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209030/DRR209030.lite.1","DRX199380","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203639","SAMD00205648","simple",3197,"Marchantia polymorpha","SAMD00205648",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","829A5248C2385F938AF04DE5A3276D53","457A57A48ED2033BE4C187F58913394D"
"131","DRR209029","2021-09-08 14:15:23","2021-09-08 13:53:50",27438432,3457242432,0,126,1766,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/DRR000/209/DRR209029/DRR209029.lite.1","DRX199379","","RNA-Seq","Oligo-dT","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 1500","DRP007680","PRJDB9329",NA,761938,"DRS203638","SAMD00205647","simple",3197,"Marchantia polymorpha","SAMD00205647",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"NAIST","DRA009649",NA,"public","32A2500FF3358D628D3EE0B109F79289","79F878C7F21E3A2600D403416C2D2633"
"836","SRR15806930","2021-09-08 14:41:44","2021-09-08 07:43:55",78540954,7854095400,0,100,4485,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806930/SRR15806930.lite.1","SRX12099442","WT_female_FR_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078380","SAMN21246198","simple",3197,"Marchantia polymorpha","WT_female",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","4CBFC75F23A325F8E6AF1A769A216F44","2B58F5F5117BD0C47666687BB95231D7"
"837","SRR15806931","2021-09-08 14:41:44","2021-09-08 07:49:11",82151346,8215134600,0,100,4727,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR015/15806/SRR15806931/SRR15806931.lite.1","SRX12099441","WT_female_WL_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078380","SAMN21246198","simple",3197,"Marchantia polymorpha","WT_female",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","27F4284230495C52DADD421A83FC2FE7","581FB242BDBBCA6A94A46DCA3BA3FC1A"
"838","SRR15806932","2021-09-08 14:41:44","2021-09-08 07:47:09",91709808,9170980800,0,100,5189,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR015/15806/SRR15806932/SRR15806932.lite.1","SRX12099440","WT_female_WL_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078380","SAMN21246198","simple",3197,"Marchantia polymorpha","WT_female",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","E647CBFB09EFCC6627DEBB2AC2C5D9F3","146F6028C2167B2AC12CA8702D15A79F"
"839","SRR15806933","2021-09-08 14:41:44","2021-09-08 07:42:16",68984546,6898454600,0,100,3951,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806933/SRR15806933.lite.1","SRX12099439","WT_female_WL_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078380","SAMN21246198","simple",3197,"Marchantia polymorpha","WT_female",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","AC4FD3D11D4DB55F983D06331BBF40B7","75BAA3A14007F90FB16AD7031871803A"
"844","SRR15806934","2021-09-08 14:41:44","2021-09-08 07:40:24",74760554,7476055400,0,100,4237,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR015/15806/SRR15806934/SRR15806934.lite.1","SRX12099438","WT_male_FR_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","21FAE993B7E58495204ECCFCC895804D","72FDFE7F35DB190095CE846DEF1618E8"
"864","SRR15806935","2021-09-08 15:02:44","2021-09-08 07:41:02",49211792,4921179200,0,100,2923,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806935/SRR15806935.lite.1","SRX12099437","pMpEF1_KAN-GR_male_24h_DEX_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","950F9ED4019E69F772B44DBF24AC6CDA","0C4745438354B3E2BFA689CF18DF7F67"
"865","SRR15806936","2021-09-08 14:41:44","2021-09-08 07:42:55",50263720,5026372000,0,100,2911,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806936/SRR15806936.lite.1","SRX12099436","pMpEF1_KAN-GR_male_24h_DEX_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","FBA2AF82C8560914BBB433D60C41DAF0","A1E5BEE478A92B5266BCD19B55419959"
"845","SRR15806937","2021-09-08 15:16:40","2021-09-08 07:42:49",71062884,7106288400,0,100,4023,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806937/SRR15806937.lite.1","SRX12099435","WT_male_FR_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","9585BF3EBFCC5F1FB22AD36C6DBC803B","2A54D6C05BAABAADCDF0C5352C1B8CF7"
"857","SRR15806938","2021-09-08 14:41:44","2021-09-08 07:40:02",42643276,4264327600,0,100,2497,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806938/SRR15806938.lite.1","SRX12099434","pMpEF1_KAN-GR_male_24h_DEX_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","2972455D9FBD0C920EAC8FDEFB86EFA8","08ACCEE8813BEFBDB7BC0EDB9703CF94"
"858","SRR15806939","2021-09-08 15:29:50","2021-09-08 07:40:59",42867050,4286705000,0,100,2473,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806939/SRR15806939.lite.1","SRX12099433","pMpEF1_KAN-GR_male_3h_DEX_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","41D36E97426F58254C614156B7D041FF","41119B4A30558EBD9B7E9867F73B3354"
"859","SRR15806940","2021-09-08 15:02:44","2021-09-08 07:43:08",43598164,4359816400,0,100,2532,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806940/SRR15806940.lite.1","SRX12099432","pMpEF1_KAN-GR_male_3h_DEX_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","F892A78A1616D3875DFB4B162EF661DD","A356FC64F73C9D1A270B708DCE1B9AB0"
"860","SRR15806941","2021-09-08 14:41:44","2021-09-08 07:40:32",47702164,4770216400,0,100,2770,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15806/SRR15806941/SRR15806941.lite.1","SRX12099431","pMpEF1_KAN-GR_male_3h_DEX_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","945B11F727BE40217AD0D135147EAA7F","D5C6AC27E2FBEA459AB9C6AE577C20FD"
"861","SRR15806942","2021-09-08 15:02:44","2021-09-08 07:42:02",45586206,4558620600,0,100,2647,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15806/SRR15806942/SRR15806942.lite.1","SRX12099430","pMpEF1_KAN-GR_male_0h_mock_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","469D6384D4EBF63A0B78386F84A6286A","BB9576F169FFE13860E7506E520E022F"
"862","SRR15806943","2021-09-08 15:29:50","2021-09-08 07:41:05",53358668,5335866800,0,100,3118,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR015/15806/SRR15806943/SRR15806943.lite.1","SRX12099429","pMpEF1_KAN-GR_male_0h_mock_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","27A1EB118FA9B3FC702E53015717C3CA","03D93DA8B9CBFFCE5162044AC77AC129"
"863","SRR15806944","2021-09-08 15:02:44","2021-09-08 07:41:04",49863548,4986354800,0,100,2941,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806944/SRR15806944.lite.1","SRX12099428","pMpEF1_KAN-GR_male_0h_mock_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078383","SAMN21246201","simple",3197,"Marchantia polymorpha","pMpEF1-MpKAN-GR_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","BC5E4FFC71FBAA5A7FBC07BC1AEB3546","B8E6B13C7758DCD0D46915CB51D3822C"
"847","SRR15806945","2021-09-08 14:41:44","2021-09-08 07:43:26",53686642,5368664200,0,100,3152,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806945/SRR15806945.lite.1","SRX12099427","WT_male_24h_DEX_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","38B83901345096219F55492EF0429044","64510B36FFABD4FFF2E9DC4854E8BF67"
"848","SRR15806946","2021-09-08 15:17:31","2021-09-08 08:06:49",52166750,5216675000,0,100,3058,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806946/SRR15806946.lite.1","SRX12099426","WT_male_24h_DEX_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","375B539A4FE5CE02537EC23475C8B023","F29DABD37866F1C7F817BFF60001ABB7"
"852","SRR15806950","2021-09-08 15:02:44","2021-09-08 07:41:05",46440398,4644039800,0,100,2694,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806950/SRR15806950.lite.1","SRX12099425","WT_male_24h_DEX_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","D20638123E86F7260B602DC4C1B3E0F1","7F5C23CFD4ADD23EF4429E9597E7E327"
"849","SRR15806947","2021-09-08 14:41:44","2021-09-08 08:06:32",74565714,7456571400,0,100,4307,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806947/SRR15806947.lite.1","SRX12099424","WT_male_FR_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","00E87499D45CB08E4BE6D3981A031F40","7B0CEC113F33032029AF90D20C2CB235"
"850","SRR15806948","2021-09-08 15:29:50","2021-09-08 08:04:50",49952172,4995217200,0,100,2921,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806948/SRR15806948.lite.1","SRX12099423","WT_male_3h_DEX_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","02BD26D2AE5F855676171C1593FEC154","F85A409CE56286D23C7F5A3A3AB18A7F"
"851","SRR15806949","2021-09-08 15:16:40","2021-09-08 08:06:50",50660728,5066072800,0,100,2971,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806949/SRR15806949.lite.1","SRX12099422","WT_male_3h_DEX_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","2CFD106D0DE8A7E19A2CDCCB8F2E7090","E7DF929ED0FDA2BB172E77198556C9BC"
"853","SRR15806951","2021-09-08 15:02:44","2021-09-08 08:03:41",51775320,5177532000,0,100,3031,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR015/15806/SRR15806951/SRR15806951.lite.1","SRX12099421","WT_male_3h_DEX_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","7BFDDF18547C2C2EDF9E0CB951CA1535","BBE4C726202C59D60A4BEA6F8C3760E0"
"854","SRR15806952","2021-09-08 14:41:44","2021-09-08 07:41:07",49492990,4949299000,0,100,2891,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15806/SRR15806952/SRR15806952.lite.1","SRX12099420","WT_male_0h_mock_3","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","D9DA0A32105206D2E3CD82E699F42F3B","FC585959323C20598BE197342F15F148"
"855","SRR15806953","2021-09-08 14:41:44","2021-09-08 07:40:59",48050986,4805098600,0,100,2831,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR015/15806/SRR15806953/SRR15806953.lite.1","SRX12099419","WT_male_0h_mock_2","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","8120C3CA9D027B4B752689F58790F8F2","7D3B4F727FA15E5CCF7B9ED178EBE520"
"856","SRR15806954","2021-09-08 14:41:44","2021-09-08 08:06:49",50951036,5095103600,0,100,2967,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR015/15806/SRR15806954/SRR15806954.lite.1","SRX12099418","WT_male_0h_mock_1","RNA-Seq","PolyA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","MGISEQ-2000RS","SRP336116","PRJNA761216",NA,761216,"SRS10078379","SAMN21246197","simple",3197,"Marchantia polymorpha","WT_male",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"MONASH UNIVERSITY","SRA1289393",NA,"public","ABBD553D2F84C145652CD38C6C51CFCE","AB8FA78E6E2C1CD4D43DCD9695E80508"
